source,target
 8476483, 8469490
 8470886, 8469490
8474034, 8470886
8474034, 8470621
 8473422, 8471504
8471678, 8468611
 8468611, 8476472
8474130, 8473573
8474130, 8475246
8474130, 8473422
8474130, 8476850
 8473573, 8473422
 8473573, 8476850
 8475246, 8476850
8471678, 8473970
 8474602, 8473970
 8476454, 8473970
8476855, 8474586
8476855, 8474602
8476855, 8476454
8476855, 8475165
 8467514, 8470778
8471657, 8462042
8470699, 8475878
8470699, 8476455
 8474743, 8475878
8475878, 8476455
8475878, 8462042
8475878, 8475158
8475878, 8475197
8470598, 8473485
8470598, 8476463
8470598, 8475745
8470598, 8475799
8470598, 8476856
 8473485, 8476463
 8473485, 8475745
 8476463, 8475745
8471214, 8468208
8474176, 8473589
 8473589, 8476468
 8473589, 8475763
 8473589, 8471735
8471702, 8471214
8471702, 8473563
8469639, 8466251
8474590, 8473563
8475233, 8475246
8475233, 8475214
 8468486, 8475214
 8475214, 8471273
8475214, 8475793
8475214, 8468486
8475214, 8470222
8475214, 8475246
8475246, 8471273
8475246, 8471677
8475246, 8475214
8475246, 8474685
8474749, 8475414
8474749, 8470230
8474749, 8469619
8474749, 8470169
 8475414, 8470230
 8475414, 8469619
 8475414, 8470169
8474685, 8471273
8474685, 8468486
8474685, 8475233
8474685, 8471677
8475793, 8475233
8475793, 8471677
8475793, 8475214
8475793, 8474685
8468598, 8476458
8468598, 8475754
8468598, 8474612
8473579, 8473504
8473579, 8470144
8473579, 8474066
8473579, 8474612
 8473504, 8470144
 8473504, 8474066
8474642, 8474577
8474642, 8477591
8474642, 8474150
8474642, 8474673
 8477591, 8474150
8469506, 8476856
8474884, 8471676
8474884, 8474605
8466333, 8476855
8466333, 8472424
8466333, 8469485
8466333, 8474602
 8472424, 8474602
8471218, 8475279
 8476472, 8473507
8469501, 8474001
 8474001, 8474574
8471678, 8476336
 8476336, 8469485
8476460, 8471218
8476460, 8474574
8474207, 8477902
8474207, 8475197
 8477902, 8477492
8475199, 8476457
8475199, 8471233
8472382, 8448208
8472382, 8471233
8467967, 8476495
8467967, 8471717
 8476495, 8471717
8469619, 8476462
8471254, 8475182
8471254, 8477845
8471254, 8471346
8471254, 8475323
 8475182, 8477845
 8475182, 8475323
 8477845, 8471346
 8477845, 8475323
8476438, 8469544
8476438, 8477845
 8477845, 8467389
8471346, 8471254
8471346, 8475323
 8469665, 8471254
 8469665, 8475323
 8471254, 8475323
8471724, 8475761
8471724, 8474091
8471724, 8471703
8471724, 8475155
 8475761, 8471703
 8471703, 8476874
 8475761, 8476874
8475784, 8469476
 8470120, 8469476
 8476465, 8469476
8470120, 8475753
8468493, 8473482
8468493, 8474062
 8473482, 8474062
8475768, 8471669
8473482, 8475753
8473482, 8471804
8473482, 8474062
8473482, 8468493
8474627, 8470151
8471681, 8473914
8471681, 8474774
8471681, 8469492
 8473914, 8474774
 8474774, 8474685
8471681, 8475148
 8473914, 8475148
 8474685, 8475148
8471185, 8474150
8471185, 8476244
 8471729, 8476244
 8477591, 8470162
8465166, 8474145
8465166, 8475119
 8468542, 8474145
 8468542, 8475119
 8474145, 8469473
 8474145, 8475119
 8469473, 8475119
8475287, 8470598
8475287, 8469506
 8476235, 8469506
 8475613, 8470598
 8475613, 8469506
 8465166, 8474096
 8469555, 8467452
8471724, 8474096
 8475761, 8471215
8476235, 8475287
8476235, 8474716
 8470598, 8475287
8470607, 8476381
8470607, 8469544
8469544, 8471769
8476882, 8471254
8476882, 8469665
8476882, 8475323
8476882, 8471769
8476473, 8471856
8476473, 8476451
 8471856, 8471735
 8471856, 8476451
 8471856, 8474040
 8471735, 8476451
8476381, 8465058
8467330, 8476477
8467330, 8474697
 8476477, 8475163
 8476477, 8473468
 8476477, 8474697
 8475163, 8473468
 8475163, 8474697
8477508, 8473468
8476879, 8474605
8469770, 8470162
 8474577, 8470162
8471664, 8473673
8471664, 8468674
8471664, 8474577
8471664, 8474150
 8473673, 8468674
 8473673, 8474577
 8473673, 8474150
 8468674, 8474577
8470614, 8469531
 8475169, 8469531
 8470614, 8469531
8469466, 8474849
8469466, 8476116
8474612, 8470187
8474612, 8475754
8474612, 8475166
8474612, 8473449
8471804, 8471284
8471804, 8477496
8473565, 8476852
8473565, 8471362
8473565, 8470144
 8476852, 8470144
8471362, 8476458
8471362, 8475754
8471362, 8474066
8471362, 8474612
8471284, 8477887
 8475753, 8477887
 8477887, 8474052
 8477887, 8474062
8466251, 8468498
8466251, 8471702
8466251, 8470611
8466251, 8468208
8477932, 8475153
8475231, 8470187
8475231, 8475181
 8470644, 8470187
 8470644, 8475181
 8474612, 8468598
8476458, 8470144
8476458, 8471362
8476458, 8473565
8476458, 8474612
8471226, 8475220
8471226, 8476808
 8475220, 8476808
8471226, 8470324
 8475220, 8470324
 8475220, 8474574
 8476808, 8474574
8476381, 8467389
 8467389, 8473604
 8477220, 8474590
8475149, 8477444
 8471426, 8477444
 8473573, 8469492
 8475163, 8470667
8467493, 8475174
 8467330, 8474250
 8475174, 8474250
8474715, 8476850
 8470222, 8476850
 8476850, 8468486
8474697, 8470667
8474697, 8474068
8474697, 8471676
8474697, 8474578
8475163, 8475913
8471215, 8475155
8471215, 8471260
8471296, 8470104
8471296, 8476851
8471296, 8475848
 8470104, 8476851
8474628, 8471232
8474628, 8468064
8474679, 8474090
8474679, 8476443
 8474090, 8476443
8468083, 8477215
 8471716, 8477215
8474679, 8467514
8475772, 8469457
8475772, 8475800
 8475193, 8475800
8476480, 8473986
8476480, 8474722
8476480, 8474564
8476480, 8475167
 8473986, 8474722
8476453, 8474722
 8476292, 8474722
 8476480, 8474722
 8474722, 8476300
8467496, 8473507
 8471283, 8473507
8476300, 8474722
8476300, 8476453
8476300, 8476292
8476300, 8476480
 8474722, 8476453
 8476453, 8476480
8476470, 8476851
8476470, 8471976
8476470, 8469707
8476470, 8474056
 8476851, 8469707
8476480, 8476975
8476480, 8474717
8476480, 8471873
 8470619, 8471873
 8476975, 8474717
8471217, 8471482
 8471218, 8471482
 8473412, 8471482
8469506, 8473992
8469506, 8474772
 8475798, 8473992
 8475798, 8474772
 8470610, 8473992
 8470610, 8474772
 8473992, 8474772
8471482, 8471218
8471482, 8470834
8474618, 8475799
8474618, 8470598
8474618, 8474716
8471217, 8474074
 8474074, 8471482
 8470599, 8473468
 8474578, 8473468
8467389, 8476438
8467389, 8466148
 8471254, 8466148
 8476472, 8475716
8476855, 8471348
 8469485, 8471348
 8475716, 8471348
8474048, 8475791
8474048, 8474602
 8471678, 8474602
8477249, 8475165
8477249, 8475791
8477249, 8475869
8477249, 8474602
 8475165, 8475791
 8475165, 8475869
 8475791, 8475869
 8475869, 8474602
8476177, 8474190
8471766, 8471273
8471766, 8475246
8471269, 8476177
8471269, 8476461
8471269, 8474190
8471269, 8469470
 8474190, 8469470
8474597, 8471766
8474597, 8474130
8474597, 8473914
 8469492, 8471766
 8471766, 8474130
 8474130, 8473914
8471273, 8474715
8470222, 8473573
 8468509, 8474168
 8471309, 8470318
8474168, 8475193
8471716, 8467514
8471716, 8476430
 8467514, 8476430
 8474090, 8468509
 8470619, 8474564
8471873, 8466142
 8466142, 8477494
8476885, 8471217
8476885, 8473412
8476885, 8470828
8476885, 8471218
8466160, 8476292
8466160, 8476480
8466160, 8476453
8476460, 8474567
 8471218, 8474567
 8473618, 8470828
8470724, 8476822
8470724, 8477215
8470724, 8469457
 8476822, 8471794
 8476822, 8469457
 8469457, 8469623
8475191, 8475792
8475191, 8471262
8475191, 8473473
 8465009, 8475792
 8475792, 8471262
 8475792, 8473473
8475902, 8465009
8475902, 8471262
8475902, 8470626
 8471262, 8475191
8475792, 8473473
8475792, 8475727
8475792, 8475902
8475792, 8465009
 8475727, 8475902
8477499, 8474589
8477499, 8476878
8477499, 8473485
8477499, 8474574
 8474589, 8473485
 8476878, 8473485
 8473485, 8474574
8474577, 8477591
 8477591, 8471664
8474673, 8471664
8474673, 8474577
8474673, 8476244
 8471664, 8470201
 8470201, 8476244
 8475314, 8475177
 8473546, 8473565
 8473546, 8474066
 8473579, 8474066
 8470187, 8474066
8474641, 8467899
8474641, 8460542
8474641, 8475274
 8476457, 8467899
 8476457, 8475274
 8467899, 8475274
 8460542, 8475274
8475199, 8469623
8474038, 8477497
8474641, 8471233
8469770, 8475907
 8476346, 8475907
 8471729, 8475907
8469623, 8475274
8469623, 8475185
8469623, 8467545
8469623, 8469462
 8475274, 8475185
 8475274, 8467545
 8475274, 8469462
 8475185, 8467545
 8467545, 8469462
8475907, 8474642
8475907, 8470966
8475907, 8474673
8475907, 8470201
 8476440, 8470201
8471742, 8473560
 8473560, 8474037
8475171, 8474040
8468064, 8474628
8476470, 8475848
8476470, 8474157
 8476851, 8474157
8471498, 8471303
8471498, 8475690
8471296, 8478137
8471296, 8458951
8471296, 8477413
8471296, 8469521
 8478137, 8477413
 8478137, 8469521
8475268, 8466140
 8466140, 8468700
 8471761, 8474031
8474600, 8468700
8474600, 8475268
8474600, 8466140
 8470642, 8475268
 8468700, 8475268
 8475268, 8466140
8474034, 8476483
8474034, 8467400
8474034, 8475764
8474034, 8475164
 8467400, 8475764
8468598, 8473579
 8473579, 8475754
8470222, 8475151
8470222, 8473492
8470222, 8475155
 8475151, 8475155
 8473492, 8475155
8471699, 8475780
 8475764, 8475780
 8475780, 8467400
 8475780, 8470775
8475690, 8477500
8475690, 8473432
8475690, 8474579
8470274, 8469598
8470274, 8473432
8470274, 8471498
 8469598, 8471498
8476438, 8471254
 8471254, 8467389
8473682, 8465166
8473682, 8476449
8473682, 8475119
 8469555, 8476449
 8469555, 8475119
 8465166, 8476449
 8465166, 8475119
 8476449, 8475119
8469473, 8476062
8469473, 8471703
8469473, 8469555
8469473, 8476449
 8476062, 8471703
 8476062, 8469555
 8476062, 8476449
 8471703, 8476449
8477591, 8474577
8477591, 8471729
 8474038, 8474577
8469770, 8474673
8474577, 8476244
 8476244, 8474673
 8476244, 8477591
8476919, 8473722
8476919, 8471311
8476919, 8476807
 8473722, 8466158
 8473722, 8471311
 8473722, 8476807
 8471311, 8476807
8474600, 8474569
8477500, 8474134
8467875, 8475223
8477444, 8466251
8477444, 8468498
 8475098, 8475172
8476467, 8475906
8476467, 8467396
8476467, 8470622
 8467396, 8470622
8471742, 8470207
8475906, 8476116
8475906, 8467396
8475906, 8471274
 8476116, 8467396
8473560, 8470207
8473560, 8471390
8473560, 8475172
8473560, 8474581
 8467423, 8469455
8471699, 8478137
 8470886, 8478137
 8475222, 8478137
8473492, 8470222
 8470222, 8475222
8475214, 8473422
8475214, 8473573
8475214, 8475233
8475214, 8471677
 8473573, 8474774
8475169, 8476885
 8470626, 8473473
 8474749, 8476462
8470920, 8474581
8471266, 8462196
 8476853, 8475209
 8476853, 8473942
 8462196, 8473942
8470920, 8462196
 8470207, 8462196
8467875, 8469598
8470358, 8475223
8470358, 8475598
 8470755, 8475598
 8475690, 8475598
8475172, 8462196
8475172, 8470920
8475172, 8470207
 8470920, 8470207
 8470920, 8473560
8476808, 8473485
8476808, 8470324
8476177, 8467329
8473584, 8469470
8473584, 8471762
8473584, 8477930
 8469470, 8471762
 8469470, 8477930
8477290, 8474736
 8474568, 8474736
 8474584, 8474736
 8474190, 8474736
8473485, 8470852
8473485, 8474574
 8477507, 8474574
8470642, 8475714
8470642, 8464989
8470642, 8473537
8470642, 8474600
 8475714, 8473537
8467452, 8474096
8467452, 8474102
8467452, 8474145
8467452, 8475761
 8474096, 8474102
 8474102, 8474145
 8474145, 8475761
 8475169, 8469501
8471724, 8469473
8471724, 8476062
 8469473, 8476062
 8469473, 8471703
 8476062, 8468542
 8469501, 8474567
8470543, 8476062
 8474102, 8476062
 8476062, 8471724
8470120, 8471284
 8468639, 8471284
8470886, 8470775
8470886, 8467400
8470886, 8473492
 8470775, 8473492
8474567, 8471218
8474567, 8475169
8474567, 8476460
8474567, 8476885
8475218, 8470642
8470647, 8475414
8470647, 8471231
8470647, 8474628
8470647, 8475171
 8475414, 8471231
 8475414, 8474628
 8475414, 8475171
8468674, 8475907
8468674, 8470162
8468674, 8470877
 8475907, 8470162
 8475907, 8470877
 8475907, 8474673
8474638, 8475414
8474638, 8475224
8474638, 8471231
 8475414, 8475224
 8475224, 8471231
 8475224, 8475171
8470920, 8475209
 8475760, 8476389
 8470176, 8475179
8474581, 8471392
8474581, 8470207
8474581, 8475172
 8470207, 8474037
8468504, 8471245
8475760, 8476389
8477493, 8469638
 8475179, 8477932
8468001, 8468518
8468001, 8470105
 8468518, 8470105
 8468518, 8475179
 8470105, 8475179
8471817, 8469473
8471817, 8468505
8471817, 8467890
8471817, 8474013
 8469473, 8467890
 8469473, 8474013
 8468505, 8467890
8470302, 8471284
8470302, 8475753
 8469508, 8471284
8470595, 8474062
 8474062, 8476465
 8474013, 8470257
8475197, 8477492
8471873, 8473986
 8473986, 8474717
8477205, 8475167
8476921, 8476062
8476921, 8469664
8476921, 8474628
8476921, 8475759
 8476062, 8469664
 8476062, 8474628
 8476062, 8475759
 8469664, 8475759
 8474628, 8475759
8469485, 8464989
8469485, 8475218
8469485, 8475225
8469485, 8475176
8470877, 8471682
 8470966, 8471682
 8477497, 8471682
 8474673, 8471682
8471682, 8474038
8471682, 8468674
8471682, 8471222
 8474038, 8471222
 8474038, 8476346
8476887, 8464989
 8471707, 8464989
 8464989, 8467371
8469466, 8473994
8469466, 8475794
8474849, 8474818
8474849, 8475455
 8475236, 8475455
 8476116, 8475455
8470281, 8476381
8474176, 8466378
 8468575, 8471735
 8468575, 8471436
 8471735, 8466378
8467917, 8476856
8467917, 8469506
8467917, 8475798
8467917, 8470610
8471303, 8470358
 8470358, 8473432
8470274, 8467876
 8469598, 8474134
8467876, 8468085
8467876, 8467875
8470274, 8470755
 8469598, 8470755
 8473432, 8474009
8473574, 8477500
8473574, 8470755
8473574, 8474134
8473574, 8474579
 8477500, 8470755
 8470755, 8474134
8473942, 8471266
8473942, 8470207
8473942, 8476853
8473942, 8466142
 8471266, 8466142
 8476853, 8466142
8474581, 8475180
8474581, 8470602
8474581, 8475209
 8474037, 8475209
8475177, 8468598
8475177, 8471311
8475177, 8474573
 8468598, 8471311
 8475166, 8471311
 8471311, 8474573
8475166, 8471311
 8471311, 8470187
 8471311, 8474612
 8475165, 8469485
 8475165, 8473507
 8475165, 8476855
8471716, 8477215
8471716, 8470724
8471309, 8468509
8471309, 8467514
8471309, 8468083
8471309, 8471716
8474586, 8471348
 8471348, 8476454
 8471348, 8475791
8468083, 8470778
8468083, 8476822
 8470318, 8470778
 8468509, 8470778
 8475147, 8474618
 8475147, 8476856
 8475147, 8470598
8471816, 8466333
 8466333, 8471678
8471236, 8470378
8471236, 8473485
8471236, 8476888
 8470378, 8473485
 8470378, 8475728
 8473485, 8475728
 8475728, 8476888
 8474589, 8476808
8476808, 8477213
 8477213, 8475796
8470626, 8473473
8470626, 8471276
 8473449, 8471362
 8468598, 8475181
 8475181, 8475177
8474066, 8473449
8474066, 8470187
 8473449, 8475231
 8475754, 8475231
8474176, 8470630
8473465, 8467338
8475598, 8470755
8475598, 8475223
8475598, 8473574
8467875, 8470755
8467875, 8473574
8477215, 8468509
 8471794, 8470778
 8465185, 8475204
8474625, 8476456
8474625, 8475153
8474625, 8470839
 8476456, 8470839
 8475760, 8470839
 8475153, 8470839
8477493, 8475760
 8475760, 8471245
 8474625, 8477932
 8477932, 8471245
 8471816, 8474602
8474579, 8474134
8474579, 8470274
8474579, 8474009
8474579, 8471498
 8474134, 8470274
 8470274, 8471498
8471303, 8473542
 8475690, 8473542
 8473432, 8473542
 8475223, 8473542
8471678, 8474102
8471678, 8477934
 8477934, 8473507
8473432, 8471303
8473432, 8475690
8471717, 8470230
 8471262, 8470230
8475191, 8477956
8475191, 8469619
8475191, 8467967
8474641, 8469547
 8475185, 8469623
8469623, 8471748
8477956, 8476792
8478137, 8467496
8478137, 8474668
8478137, 8474189
8478137, 8474056
 8467496, 8474668
8478137, 8476470
 8474668, 8458951
8471284, 8474661
8471296, 8471283
8471296, 8474189
 8471283, 8474157
 8474157, 8474189
8473446, 8470171
8471657, 8475158
 8473446, 8475197
8470378, 8473485
8470378, 8475728
8470378, 8475220
 8473485, 8475220
 8473485, 8475235
 8475728, 8475235
8470750, 8473446
8470750, 8470699
8470750, 8462042
 8467338, 8473446
8477850, 8475745
8477850, 8475722
8477850, 8475799
 8475722, 8475799
8475722, 8474618
8475722, 8476235
8475722, 8470803
8468535, 8469664
 8469664, 8471735
 8469664, 8474571
8469459, 8474716
8469459, 8474618
8469459, 8469506
8469459, 8470610
8471956, 8473722
8471956, 8476807
8471956, 8466158
 8473722, 8475775
 8475775, 8476807
8471669, 8471761
8471669, 8476436
8470654, 8471817
8470654, 8468505
8470654, 8474565
 8471817, 8474565
 8468505, 8474565
 8474565, 8474013
8471709, 8470794
8471709, 8477922
8471709, 8466138
8471709, 8470613
8471709, 8466139
 8477922, 8466139
8466139, 8470613
8466139, 8470794
8466139, 8474053
8475231, 8460720
 8460720, 8470187
 8460720, 8474709
 8460720, 8475181
8475166, 8476458
8474098, 8475455
 8473994, 8475455
8474098, 8475246
8474098, 8475747
 8475246, 8475747
8475793, 8474715
8474715, 8474774
 8474774, 8475246
8473914, 8471273
8473914, 8473422
8473914, 8474597
8473914, 8469492
 8471273, 8474597
8467493, 8474697
8473914, 8471766
 8475233, 8471766
8476878, 8470852
8476878, 8470378
8476878, 8471226
 8471236, 8470852
 8470852, 8470378
8470378, 8473426
8470378, 8474589
8474141, 8475182
8474141, 8469665
 8476381, 8475182
8470607, 8469665
8476438, 8470666
 8470666, 8475182
8475182, 8467389
8475182, 8471769
 8475906, 8469466
8471254, 8466148
8471254, 8476438
8471681, 8475808
8471681, 8475233
 8474685, 8467917
 8474685, 8475808
 8467917, 8475808
 8475808, 8475233
8476432, 8477510
 8470222, 8477510
 8477510, 8475233
