play_id,game_id,team_id_for,team_id_against,event,period,periodType,periodTime,dateTime,goals_away,goals_home,description,eventTime,on_ice_for
2014020710_121,2014020710,26.0,16.0,Goal,2,REGULAR,105,2015-01-29 04:47:41,2,2,"Jeff Carter (14) Wrist Shot, assists: Marian Gaborik (12), Drew Doughty (25)",1305,"[8474563, 8474162, 8470604, 8471685, 8468483]"
2014020710_227,2014020710,16.0,26.0,Goal,3,REGULAR,145,2015-01-29 05:43:54,3,2,"Andrew Shaw (9) Wrist Shot, assists: Teuvo Teravainen (2)",2545,"[8471769, 8470607, 8476381, 8471254, 8476882]"
2014020710_281,2014020710,26.0,16.0,Goal,3,REGULAR,829,2015-01-29 06:03:45,3,3,"Tyler Toffoli (13) Wrist Shot, assists: Dwight King (6), Jeff Carter (22)",3229,"[8474100, 8470604, 8467344, 8475726, 8474563]"
2014020710_297,2014020710,26.0,16.0,Goal,3,REGULAR,983,2015-01-29 06:10:50,3,4,"Jake Muzzin (6) Wrist Shot, assists: Anze Kopitar (27)",3383,"[8474563, 8474162, 8471685, 8470606, 8468483]"
2014020792_26,2014020792,1.0,22.0,Goal,1,REGULAR,347,2015-02-10 00:19:22,0,1,"Patrik Elias (8) Wrist Shot, assists: Martin Havlat (9), Travis Zajac (10)",347,"[8467899, 8460542, 8471233, 8475750, 8469623]"
2014020792_82,2014020792,22.0,1.0,Goal,1,REGULAR,1164,2015-02-10 00:45:04,1,1,"Oscar Klefbom (2) Snap Shot, assists: Jordan Eberle (19), Teddy Purcell (17)",1164,"[8474586, 8474602, 8476472, 8476454, 8473962]"
2014020792_144,2014020792,22.0,1.0,Goal,2,REGULAR,765,2015-02-10 01:24:31,2,1,"Nail Yakupov (6) Slap Shot, assists: Jordan Eberle (20), Jeff Petry (8)",1965,"[8474586, 8469485, 8475671, 8476855, 8473507]"
2014020984_34,2014020984,6.0,17.0,Goal,1,REGULAR,255,2015-03-08 16:40:17,0,1,"Brad Marchand (22) Wrist Shot, assists: none",255,"[8473419, 8470638, 8469619, 8474749]"
2014020984_47,2014020984,17.0,6.0,Goal,1,REGULAR,421,2015-03-08 16:46:24,1,1,"Gustav Nyquist (22) Wrist Shot, assists: Kyle Quincey (11)",421,"[8477215, 8470724, 8474679, 8475800, 8475772]"
2014020984_56,2014020984,6.0,17.0,Goal,1,REGULAR,552,2015-03-08 16:51:22,1,2,"David Pastrnak (8) Wrist Shot, assists: Milan Lucic (22), Reilly Smith (24)",552,"[8471262, 8477956, 8473473, 8475191, 8465009]"
2014020984_159,2014020984,6.0,17.0,Goal,2,REGULAR,704,2015-03-08 17:44:09,1,3,"Daniel Paille (4) Wrist Shot, assists: none",1904,"[8470171, 8470230, 8471717, 8474749]"
2014020984_197,2014020984,6.0,17.0,Goal,2,REGULAR,1119,2015-03-08 17:59:48,1,4,"Daniel Paille (5) Snap Shot, assists: Max Talbot (12), Gregory Campbell (4)",2319,"[8470171, 8470230, 8470169, 8471717, 8476792]"
2014020984_211,2014020984,17.0,6.0,Goal,3,REGULAR,84,2015-03-08 18:22:08,2,4,"Luke Glendening (9) Wrist Shot, assists: Pavel Datsyuk (31), Tomas Tatar (22)",2484,"[8470318, 8468509, 8476822, 8467514, 8475193]"
2014020984_226,2014020984,6.0,17.0,Goal,3,REGULAR,243,2015-03-08 18:27:29,2,5,"Loui Eriksson (16) Wrist Shot, assists: Patrice Bergeron (29), Ryan Spooner (5)",2643,"[8470626, 8470638, 8475727, 8476462, 8476792]"
2014020984_233,2014020984,17.0,6.0,Goal,3,REGULAR,362,2015-03-08 18:31:01,3,5,"Marek Zidlicky (6) Snap Shot, assists: Tomas Tatar (23), Pavel Datsyuk (32)",2762,"[8467514, 8475193, 8475772, 8474679, 8469623]"
2014020604_49,2014020604,21.0,9.0,Goal,1,REGULAR,500,2015-01-09 02:21:54,0,1,"Jarome Iginla (11) Wrist Shot, assists: Alex Tanguay (14), Ryan O'Reilly (15)",500,"[8467338, 8462042, 8475158, 8473446, 8470699]"
2014020604_96,2014020604,21.0,9.0,Goal,1,REGULAR,1040,2015-01-09 02:41:01,0,2,"Brad Stuart (1) Slap Shot, assists: Jan Hejda (6), Matt Duchene (14)",1040,"[8475168, 8467331, 8477916, 8476455, 8470699]"
2014020604_124,2014020604,9.0,21.0,Goal,2,REGULAR,183,2015-01-09 03:07:34,1,2,"Mark Stone (10) Wrist Shot, assists: Erik Karlsson (21), David Legwand (9)",1383,"[8471862, 8475913, 8467330, 8474578, 8474605]"
2014020604_127,2014020604,21.0,9.0,Goal,2,REGULAR,236,2015-01-09 03:09:10,1,3,"Erik Johnson (11) Wrist Shot, assists: Ryan O'Reilly (16)",1436,"[8467338, 8470699, 8462042, 8475158, 8473446]"
2014020604_205,2014020604,21.0,9.0,Goal,3,REGULAR,23,2015-01-09 03:56:06,1,4,"Jarome Iginla (12) Snap Shot, assists: Alex Tanguay (15), Nick Holden (6)",2423,"[8467338, 8462042, 8474207, 8475158, 8475197]"
2014020604_209,2014020604,9.0,21.0,Goal,3,REGULAR,65,2015-01-09 03:57:21,2,4,"Bobby Ryan (12) Backhand, assists: none",2465,"[8471676, 8474578, 8476459, 8474884, 8475174]"
2014020604_212,2014020604,21.0,9.0,Goal,3,REGULAR,160,2015-01-09 03:59:39,2,5,"Daniel Briere (8) Slap Shot, assists: Tyson Barrie (22), Nate Guenin (4)",2560,"[8470317, 8475197, 8471657, 8464975, 8471718]"
2014020839_39,2014020839,12.0,9.0,Goal,1,REGULAR,409,2015-02-17 00:48:11,1,0,"Andrej Nestrasil (4) Backhand, assists: Nathan Gerbe (14)",409,"[8475250, 8474052, 8474661, 8471804, 8469476]"
2014020839_94,2014020839,9.0,12.0,Goal,1,REGULAR,1095,2015-02-17 01:08:17,1,1,"Erik Condra (6) Wrist Shot, assists: Erik Karlsson (28), Shane Prince (1)",1095,"[8467330, 8473588, 8476386, 8470760, 8474578]"
2014020839_153,2014020839,12.0,9.0,Goal,2,REGULAR,486,2015-02-17 01:43:06,2,1,"Jeff Skinner (13) Wrist Shot, assists: Riley Nash (14), Andrej Sekera (17)",1686,"[8471284, 8474052, 8475784, 8473533, 8474062]"
2014020839_173,2014020839,9.0,12.0,Goal,2,REGULAR,652,2015-02-17 01:50:39,2,2,"Mike Hoffman (20) Tip-In, assists: Mika Zibanejad (15), Erik Karlsson (29)",1852,"[8474578, 8470760, 8476459, 8474884, 8471676]"
2014020839_182,2014020839,12.0,9.0,Goal,2,REGULAR,806,2015-02-17 01:55:15,3,2,"Nathan Gerbe (6) Slap Shot, assists: Andrej Nestrasil (5), Michal Jordan (2)",2006,"[8474135, 8468493, 8475250, 8474052, 8471804]"
2014020839_186,2014020839,9.0,12.0,Goal,2,REGULAR,838,2015-02-17 01:56:34,3,3,"Cody Ceci (5) Wrist Shot, assists: Mika Zibanejad (16), Bobby Ryan (28)",2038,"[8471676, 8476879, 8476459, 8474884, 8474605]"
2014020839_212,2014020839,12.0,9.0,Goal,2,REGULAR,1146,2015-02-17 02:08:27,4,3,"Jay McClement (3) Snap Shot, assists: Brad Malone (4), Patrick Dwyer (6)",2346,"[8469476, 8474135, 8474089, 8469508, 8470302]"
2014020839_232,2014020839,12.0,9.0,Goal,3,REGULAR,153,2015-02-17 02:34:45,5,3,"Michal Jordan (1) Snap Shot, assists: Elias Lindholm (14), Justin Faulk (25)",2553,"[8470595, 8473482, 8474661, 8477496, 8475753]"
2014020839_265,2014020839,12.0,9.0,Goal,3,REGULAR,589,2015-02-17 02:47:45,6,3,"Chris Terry (7) Slap Shot, assists: Ron Hainsey (6), Andrej Nestrasil (6)",2989,"[8474052, 8469508, 8468493, 8475250, 8471804]"
2014021020_42,2014021020,16.0,28.0,Goal,1,REGULAR,363,2015-03-14 20:18:09,1,0,"Patrick Sharp (11) Wrist Shot, assists: Antoine Vermette (23), Brent Seabrook (22)",363,"[8468535, 8476882, 8469544, 8470607, 8469665]"
2014021020_112,2014021020,28.0,16.0,Goal,1,REGULAR,1009,2015-03-14 20:41:33,1,1,"Melker Karlsson (12) Wrist Shot, assists: Joe Pavelski (30), Matt Irwin (9)",1009,"[8470794, 8466138, 8477922, 8470613, 8475625]"
2014021020_191,2014021020,16.0,28.0,Goal,2,REGULAR,525,2015-03-14 21:22:18,2,1,"Duncan Keith (8) Slap Shot, assists: Marian Hossa (32), Brandon Saad (24)",1725,"[8476438, 8470281, 8473604, 8466148, 8476381]"
2014021020_209,2014021020,28.0,16.0,Goal,2,REGULAR,736,2015-03-14 21:29:46,2,2,"Joe Thornton (14) Tip-In, assists: Logan Couture (34), Brent Burns (34)",1936,"[8470794, 8466138, 8466139, 8470613, 8474053]"
2014021020_256,2014021020,16.0,28.0,Goal,3,REGULAR,81,2015-03-14 22:02:00,3,2,"Brandon Saad (21) Wrist Shot, assists: Teuvo Teravainen (4), Corey Crawford (1)",2481,"[8468535, 8476438, 8469665, 8471769, 8476882]"
2014021020_273,2014021020,16.0,28.0,Goal,3,REGULAR,296,2015-03-14 22:08:05,4,2,"Bryan Bickell (12) Wrist Shot, assists: Brad Richards (24), Michal Rozsival (10)",2696,"[8467389, 8471254, 8470281, 8465058, 8469544]"
2014021020_328,2014021020,16.0,28.0,Goal,3,REGULAR,910,2015-03-14 22:29:11,5,2,"Patrick Sharp (12) Slap Shot, assists: Brent Seabrook (23), Antoine Vermette (24)",3310,"[8468535, 8476381, 8470607, 8459670, 8469544]"
2014021020_338,2014021020,16.0,28.0,Goal,3,REGULAR,1064,2015-03-14 22:36:05,6,2,"Marian Hossa (19) Backhand, assists: Niklas Hjalmarsson (12), Jonathan Toews (34)",3464,"[8470281, 8473604, 8466148, 8471769, 8469544]"
2014021188_13,2014021188,26.0,23.0,Goal,1,REGULAR,73,2015-04-07 03:10:37,1,0,"Dwight King (13) Wrist Shot, assists: Jeff Carter (33), Tyler Toffoli (25)",73,"[8475188, 8470121, 8475726, 8474100, 8470604]"
2014021188_275,2014021188,23.0,26.0,Goal,3,REGULAR,594,2015-04-07 05:17:02,1,1,"Daniel Sedin (18) Slap Shot, assists: Henrik Sedin (51), Alexander Edler (18)",2994,"[8471498, 8474579, 8469598, 8467875, 8467876]"
2014020813_17,2014020813,19.0,14.0,Goal,1,REGULAR,110,2015-02-13 00:41:14,1,0,"T.J. Oshie (15) Wrist Shot, assists: Alexander Steen (28)",110,"[8470257, 8470655, 8471698, 8474565, 8471761]"
2014020813_31,2014020813,19.0,14.0,Goal,1,REGULAR,287,2015-02-13 00:46:18,2,0,"Dmitrij Jaskin (8) Wrist Shot, assists: Alexander Steen (29)",287,"[8476436, 8475768, 8474627, 8475765, 8470257]"
2014020813_167,2014020813,14.0,19.0,Goal,2,REGULAR,483,2015-02-13 01:49:07,2,1,"Tyler Johnson (20) Wrist Shot, assists: Nikita Kucherov (28), Anton Stralman (21)",1683,"[8475792, 8471873, 8476292, 8474870, 8476453]"
2014020813_189,2014020813,19.0,14.0,Goal,2,REGULAR,735,2015-02-13 01:58:20,3,1,"Alexander Steen (19) Tip-In, assists: David Backes (21)",1935,"[8470257, 8470655, 8471698, 8474125, 8470151]"
2014020813_199,2014020813,19.0,14.0,Goal,2,REGULAR,851,2015-02-13 02:02:14,4,1,"David Backes (19) Wrist Shot, assists: T.J. Oshie (22), Alex Pietrangelo (26)",2051,"[8474565, 8471761, 8470655, 8473534, 8471698]"
2014020813_211,2014020813,19.0,14.0,Goal,2,REGULAR,923,2015-02-13 02:04:39,5,1,"Paul Stastny (11) Wrist Shot, assists: Patrik Berglund (11), Ian Cole (3)",2123,"[8476436, 8473534, 8471669, 8470151, 8474013]"
2014020813_221,2014020813,14.0,19.0,Goal,2,REGULAR,1048,2015-02-13 02:09:55,5,2,"Brett Connolly (11) Wrist Shot, assists: Valtteri Filppula (28)",2248,"[8475792, 8477494, 8470047, 8474722, 8475167]"
2014020813_262,2014020813,14.0,19.0,Goal,3,REGULAR,391,2015-02-13 02:41:06,5,3,"Steven Stamkos (29) Tip-In, assists: Alex Killorn (17), Anton Stralman (22)",2791,"[8473986, 8471873, 8474717, 8471339, 8474564]"
2014020813_317,2014020813,19.0,14.0,Goal,3,REGULAR,1135,2015-02-13 03:04:49,6,3,"Vladimir Tarasenko (29) Backhand, assists: none",3535,"[8474125, 8470655, 8475765, 8474565, 8475768]"
2014021104_25,2014021104,15.0,1.0,Goal,1,REGULAR,171,2015-03-26 23:15:43,0,1,"Karl Alzner (5) Snap Shot, assists: Matt Niskanen (22), Marcus Johansson (23)",171,"[8475744, 8473991, 8475149, 8471702]"
2014021104_127,2014021104,15.0,1.0,Goal,2,REGULAR,95,2015-03-27 00:06:16,0,2,"Eric Fehr (19) Wrist Shot, assists: none",1295,"[8469639, 8470611, 8476880, 8471242, 8469476]"
2014021104_191,2014021104,1.0,15.0,Goal,2,REGULAR,881,2015-03-27 00:33:19,1,2,"Travis Zajac (11) Wrist Shot, assists: Patrik Elias (20), Adam Larsson (19)",2081,"[8460542, 8471233, 8476457, 8472382]"
2014021104_309,2014021104,1.0,15.0,Goal,3,REGULAR,1170,2015-03-27 01:33:31,2,2,"Steve Bernier (13) Wrist Shot, assists: Scott Gomez (24), Michael Cammalleri (12)",3570,"[8469500, 8467351, 8475199, 8474641, 8476923, 8470609]"
2014021104_324,2014021104,15.0,1.0,Goal,4,OVERTIME,73,2015-03-27 01:39:21,2,3,"Evgeny Kuznetsov (10) Tip-In, assists: Matt Niskanen (23), Karl Alzner (16)",3673,"[8475149, 8471702, 8473991, 8475744]"
2014020707_73,2014020707,24.0,23.0,Goal,1,REGULAR,823,2015-01-28 03:35:26,1,0,"Matt Beleskey (18) Slap Shot, assists: Hampus Lindholm (15), Ryan Kesler (18)",823,"[8467400, 8476854, 8475151, 8473492, 8470616]"
2014020707_137,2014020707,24.0,23.0,Goal,2,REGULAR,439,2015-01-28 04:19:07,2,0,"Kyle Palmieri (10) Snap Shot, assists: Rickard Rakell (11)",1639,"[8467400, 8476483, 8475151, 8470616, 8476854]"
2014020707_233,2014020707,24.0,23.0,Goal,3,REGULAR,560,2015-01-28 05:15:53,3,0,"Rickard Rakell (4) Wrist Shot, assists: Clayton Stoner (3), Sami Vatanen (20)",2960,"[8471699, 8476483, 8470886, 8475222, 8469490]"
2014020707_273,2014020707,24.0,23.0,Goal,3,REGULAR,1168,2015-01-28 05:36:56,4,0,"Patrick Maroon (5) Wrist Shot, assists: none",3568,"[8474034, 8470612, 8470886, 8475222, 8470621]"
2014021015_5,2014021015,29.0,22.0,Goal,1,REGULAR,43,2015-03-13 23:08:48,0,1,"Marko Dano (5) Snap Shot, assists: Alexander Wennberg (10)",43,"[8477505, 8475233, 8471677, 8477448, 8468486]"
2014021015_92,2014021015,29.0,22.0,Goal,1,REGULAR,1197,2015-03-13 23:42:20,0,2,"Cam Atkinson (15) Slap Shot, assists: Nick Foligno (36), Jack Johnson (25)",1197,"[8474715, 8475233, 8471677, 8473422, 8471504]"
2014021015_126,2014021015,22.0,29.0,Goal,2,REGULAR,378,2015-03-14 00:11:36,1,2,"Jordan Eberle (18) Wrist Shot, assists: Ryan Nugent-Hopkins (27), Justin Schultz (21)",1578,"[8474586, 8476454, 8475165, 8473962, 8474602]"
2014021015_166,2014021015,22.0,29.0,Goal,2,REGULAR,776,2015-03-14 00:24:12,2,2,"Derek Roy (9) Backhand, assists: Oscar Klefbom (12), Ben Scrivens (1)",1976,"[8471678, 8469485, 8468611, 8476472, 8476855]"
2014021015_185,2014021015,29.0,22.0,Goal,2,REGULAR,1011,2015-03-14 00:32:13,2,3,"Artem Anisimov (5) Wrist Shot, assists: Nick Foligno (37), Corey Tropp (7)",2211,"[8474130, 8473573, 8475246, 8473422, 8476850]"
2014021015_196,2014021015,22.0,29.0,Goal,2,REGULAR,1151,2015-03-14 00:35:42,3,3,"Andrew Ference (3) Slap Shot, assists: Justin Schultz (22), Benoit Pouliot (8)",2351,"[8471678, 8474602, 8466333, 8476454, 8473970]"
2014021015_220,2014021015,22.0,29.0,Goal,3,REGULAR,206,2015-03-14 01:01:01,4,3,"Nail Yakupov (11) Slap Shot, assists: Jordan Eberle (34), Ryan Nugent-Hopkins (28)",2606,"[8476855, 8474586, 8474602, 8476454, 8475165]"
2014021015_290,2014021015,29.0,22.0,Goal,3,REGULAR,983,2015-03-14 01:23:36,4,4,"Scott Hartnell (20) Tip-In, assists: Marko Dano (5), Alexander Wennberg (11)",3383,"[8477505, 8475233, 8471677, 8477448, 8468486]"
2014020765_187,2014020765,17.0,21.0,Goal,2,REGULAR,805,2015-02-06 03:30:25,1,0,"Justin Abdelkader (12) Wrist Shot, assists: Henrik Zetterberg (32), Gustav Nyquist (19)",2005,"[8474679, 8468083, 8471716, 8468509, 8469457]"
2014020765_291,2014020765,17.0,21.0,Goal,3,REGULAR,1044,2015-02-06 04:31:21,2,0,"Darren Helm (10) Wrist Shot, assists: Tomas Tatar (14), Pavel Datsyuk (23)",3444,"[8471794, 8470318, 8468509, 8467514, 8475193]"
2014020765_303,2014020765,17.0,21.0,Goal,3,REGULAR,1185,2015-02-06 04:34:57,3,0,"Luke Glendening (7) Wrist Shot, assists: Kyle Quincey (10)",3585,"[8477215, 8470724, 8467514, 8470778, 8476822]"
2014020982_77,2014020982,21.0,30.0,Goal,1,REGULAR,1085,2015-03-08 22:41:23,1,0,"Cody McLeod (6) Tip-In, assists: Jarome Iginla (24), Zach Redmond (10)",1085,"[8471657, 8474743, 8475197, 8475168, 8462042]"
2014020982_153,2014020982,21.0,30.0,Goal,2,REGULAR,1089,2015-03-08 23:34:34,2,0,"Zach Redmond (5) Slap Shot, assists: Gabriel Landeskog (27), Jan Hejda (10)",2289,"[8470699, 8474743, 8475878, 8476455, 8475158]"
2014020982_173,2014020982,21.0,30.0,Goal,3,REGULAR,79,2015-03-08 23:58:22,3,0,"Gabriel Landeskog (19) Wrist Shot, assists: Ryan O'Reilly (29), Jarome Iginla (25)",2479,"[8475878, 8476455, 8462042, 8475158, 8475197]"
2014020982_239,2014020982,30.0,21.0,Goal,3,REGULAR,844,2015-03-09 00:26:29,3,1,"Chris Stewart (12) Deflected, assists: Jonas Brodin (11)",3244,"[8475745, 8473485, 8476856, 8475799, 8470600]"
2014020982_266,2014020982,30.0,21.0,Goal,3,REGULAR,1181,2015-03-09 00:37:40,3,2,"Thomas Vanek (14) Wrist Shot, assists: Nino Niederreiter (11), Jonas Brodin (12)",3581,"[8470598, 8473485, 8476463, 8475745, 8475799, 8476856]"
2014021128_26,2014021128,15.0,3.0,Goal,1,REGULAR,272,2015-03-29 20:16:08,1,0,"Alex Ovechkin (48) Wrist Shot, assists: Joel Ward (15), John Carlson (37)",272,"[8471214, 8475744, 8468208, 8474590, 8468498]"
2014021128_81,2014021128,3.0,15.0,Goal,1,REGULAR,1090,2015-03-29 20:37:57,1,1,"Kevin Hayes (15) Backhand, assists: none",1090,"[8474176, 8473589, 8476468, 8475763, 8471735]"
2014021128_88,2014021128,3.0,15.0,Goal,1,REGULAR,1151,2015-03-29 20:42:19,1,2,"Derick Brassard (16) Snap Shot, assists: Mats Zuccarello (33), Ryan McDonagh (19)",1151,"[8471958, 8473544, 8475692, 8470041, 8474151]"
2014021128_160,2014021128,15.0,3.0,Goal,2,REGULAR,677,2015-03-29 21:24:03,2,2,"Alex Ovechkin (49) Slap Shot, assists: Nicklas Backstrom (55), Matt Niskanen (25)",1877,"[8471702, 8468208, 8471214, 8473563, 8474590]"
2014021128_221,2014021128,15.0,3.0,Goal,3,REGULAR,281,2015-03-29 22:05:41,3,2,"Jason Chimera (6) Backhand, assists: Eric Fehr (12), Brooks Laich (12)",2681,"[8469639, 8466251, 8470611, 8471702, 8473991]"
2014021128_236,2014021128,15.0,3.0,Goal,3,REGULAR,460,2015-03-29 22:10:33,4,2,"Jason Chimera (7) Backhand, assists: Brooks Laich (13), Eric Fehr (13)",2860,"[8469639, 8470611, 8466251, 8468498, 8474590]"
2014021128_269,2014021128,15.0,3.0,Goal,3,REGULAR,1057,2015-03-29 22:27:55,5,2,"Marcus Johansson (18) Wrist Shot, assists: Troy Brouwer (19), Brooks Orpik (17)",3457,"[8474590, 8468498, 8475149, 8473563, 8471426]"
2014020519_43,2014020519,29.0,6.0,Goal,1,REGULAR,491,2014-12-28 00:19:13,0,1,"Scott Hartnell (7) Wrist Shot, assists: Kevin Connauton (4)",491,"[8475233, 8475246, 8468486, 8475214, 8471273]"
2014020519_45,2014020519,6.0,29.0,Goal,1,REGULAR,511,2014-12-28 00:20:10,1,1,"Patrice Bergeron (7) Wrist Shot, assists: Reilly Smith (10), Zdeno Chara (6)",511,"[8473419, 8470638, 8475191, 8476462, 8465009]"
2014020519_114,2014020519,29.0,6.0,Goal,2,REGULAR,51,2014-12-28 01:03:42,1,2,"Scott Hartnell (8) Tip-In, assists: James Wisniewski (13), Kevin Connauton (5)",1251,"[8475214, 8475793, 8468486, 8470222, 8475246]"
2014020519_148,2014020519,29.0,6.0,Goal,2,REGULAR,392,2014-12-28 01:17:21,1,3,"Kevin Connauton (4) Wrist Shot, assists: Matt Calvert (5), Brandon Dubinsky (3)",1592,"[8475246, 8471273, 8471677, 8475214, 8474685]"
2014020519_166,2014020519,29.0,6.0,Goal,2,REGULAR,566,2014-12-28 01:25:12,1,4,"Nick Foligno (17) Wrist Shot, assists: Jack Johnson (14), Ryan Johansen (22)",1766,"[8471677, 8473422, 8475793, 8468486, 8470222]"
2014020519_201,2014020519,6.0,29.0,Goal,2,REGULAR,988,2014-12-28 01:39:27,2,4,"Craig Cunningham (2) Tip-In, assists: Gregory Campbell (2), Daniel Paille (6)",2188,"[8474749, 8475414, 8470230, 8469619, 8470169]"
2014020519_219,2014020519,29.0,6.0,Goal,2,REGULAR,1149,2014-12-28 01:43:40,2,5,"Matt Calvert (4) Wrist Shot, assists: none",2349,"[8474685, 8471273, 8468486, 8475233, 8471677]"
2014020519_260,2014020519,29.0,6.0,Goal,3,REGULAR,455,2014-12-28 02:11:59,2,6,"Jeremy Morin (1) Wrist Shot, assists: Jack Johnson (15), Brandon Dubinsky (4)",2855,"[8475793, 8475233, 8471677, 8475214, 8474685]"
2014020918_77,2014020918,2.0,20.0,Goal,1,REGULAR,699,2015-02-28 00:29:07,0,1,"Ryan Strome (14) Wrist Shot, assists: John Tavares (35), Travis Hamonic (20)",699,"[8468598, 8476458, 8475754, 8474612, 8475166]"
2014020918_338,2014020918,2.0,20.0,Goal,3,REGULAR,1158,2015-02-28 02:27:18,0,2,"Cal Clutterbuck (6) Wrist Shot, assists: Nikolay Kulemin (12), Thomas Hickey (19)",3558,"[8473579, 8473504, 8470144, 8474066, 8474612]"
2014020918_340,2014020918,20.0,2.0,Goal,3,REGULAR,1179,2015-02-28 02:27:44,1,2,"Josh Jooris (11) Tip-In, assists: Joe Colborne (18), Mikael Backlund (11)",3579,"[8474642, 8474577, 8477591, 8474150, 8471729, 8474673]"
2014020947_110,2014020947,30.0,9.0,Goal,2,REGULAR,52,2015-03-04 02:05:50,0,1,"Matt Dumba (5) Slap Shot, assists: Mikael Granlund (20)",1252,"[8469506, 8475798, 8470610, 8476856, 8470600]"
2014020947_144,2014020947,30.0,9.0,Goal,2,REGULAR,485,2015-03-04 02:18:15,0,2,"Matt Dumba (6) Wrist Shot, assists: Chris Stewart (15), Mikael Granlund (21)",1685,"[8473485, 8476463, 8476856, 8475798, 8475799]"
2014020947_146,2014020947,9.0,30.0,Goal,2,REGULAR,513,2015-03-04 02:19:18,1,2,"Mika Zibanejad (16) Wrist Shot, assists: Bobby Ryan (31), Patrick Wiercioch (6)",1713,"[8471676, 8476879, 8476459, 8474884, 8474605]"
2014020947_153,2014020947,9.0,30.0,Goal,2,REGULAR,708,2015-03-04 02:23:53,2,2,"Bobby Ryan (16) Snap Shot, assists: Mike Hoffman (17), Erik Karlsson (33)",1908,"[8474884, 8471676, 8476459, 8474605, 8474578]"
2014020841_48,2014020841,52.0,22.0,Goal,1,REGULAR,466,2015-02-17 01:21:33,0,1,"Bryan Little (22) Slap Shot, assists: Toby Enstrom (13), Blake Wheeler (27)",466,"[8471217, 8471218, 8470834, 8470828, 8473412]"
2014020841_71,2014020841,22.0,52.0,Goal,1,REGULAR,829,2015-02-17 01:31:59,1,1,"Nail Yakupov (7) Snap Shot, assists: Derek Roy (15), Andrew Ference (9)",829,"[8466333, 8476855, 8472424, 8469485, 8474602]"
2014020841_79,2014020841,22.0,52.0,Goal,1,REGULAR,919,2015-02-17 01:36:18,2,1,"Anton Lander (4) Wrist Shot, assists: Jordan Eberle (23), Justin Schultz (18)",919,"[8475165, 8474586, 8476454, 8473962, 8474602]"
2014020841_153,2014020841,52.0,22.0,Goal,2,REGULAR,496,2015-02-17 02:20:05,2,2,"Bryan Little (23) Snap Shot, assists: Ben Chiarot (6)",1696,"[8471218, 8471217, 8475279, 8473412, 8470834]"
2014020841_229,2014020841,22.0,52.0,Goal,3,REGULAR,68,2015-02-17 03:02:55,3,2,"Ryan Nugent-Hopkins (15) Snap Shot, assists: Jeff Petry (11), Jordan Eberle (24)",2468,"[8474586, 8476454, 8473962, 8476472, 8473507]"
2014020841_251,2014020841,52.0,22.0,Goal,3,REGULAR,210,2015-02-17 03:08:22,3,3,"Tyler Myers (5) Slap Shot, assists: Toby Enstrom (14), Chris Thorburn (4)",2610,"[8469501, 8470289, 8474001, 8470828, 8474574]"
2014020841_311,2014020841,22.0,52.0,Goal,3,REGULAR,914,2015-02-17 03:31:32,4,3,"Nail Yakupov (8) Snap Shot, assists: Benoit Pouliot (7), Iiro Pakarinen (2)",3314,"[8471678, 8476336, 8473507, 8476855, 8469485]"
2014020841_314,2014020841,52.0,22.0,Goal,3,REGULAR,956,2015-02-17 03:33:05,4,4,"Andrew Ladd (20) Backhand, assists: Blake Wheeler (28), Bryan Little (26)",3356,"[8476460, 8471217, 8471218, 8474574, 8470828]"
2014020753_39,2014020753,25.0,21.0,Goal,1,REGULAR,407,2015-02-04 01:50:10,0,1,"Patrick Eaves (6) Snap Shot, assists: Jamie Benn (30), Jason Spezza (28)",407,"[8469455, 8473994, 8470622, 8475794, 8475906]"
2014020753_189,2014020753,25.0,21.0,Goal,2,REGULAR,1148,2015-02-04 03:03:14,0,2,"Erik Cole (13) Slap Shot, assists: Ales Hemsky (13)",2348,"[8469466, 8467396, 8469455, 8471274, 8475906]"
2014020753_241,2014020753,21.0,25.0,Goal,3,REGULAR,372,2015-02-04 03:38:08,1,2,"Ryan O'Reilly (10) Snap Shot, assists: Brad Stuart (6), Nick Holden (8)",2772,"[8467331, 8476455, 8477492, 8474207, 8475158]"
2014020753_299,2014020753,21.0,25.0,Goal,3,REGULAR,1180,2015-02-04 03:59:27,2,2,"Tyson Barrie (5) Slap Shot, assists: Gabriel Landeskog (21), Ryan O'Reilly (19)",3580,"[8474207, 8477902, 8476455, 8477492, 8475158, 8475197]"
2014020218_9,2014020218,1.0,6.0,Goal,1,REGULAR,86,2014-11-11 00:12:27,1,0,"Travis Zajac (2) Slap Shot, assists: Michael Cammalleri (3), Andy Greene (5)",86,"[8475199, 8476457, 8448208, 8469500, 8471233]"
2014020218_53,2014020218,6.0,1.0,Goal,1,REGULAR,621,2014-11-11 00:26:57,1,1,"Carl Soderberg (5) Snap Shot, assists: Reilly Smith (6), Patrice Bergeron (8)",621,"[8471262, 8476462, 8470626, 8470638, 8475191]"
2014020218_69,2014020218,6.0,1.0,Goal,1,REGULAR,1036,2014-11-11 00:34:43,1,2,"Patrice Bergeron (3) Wrist Shot, assists: none",1036,"[8473419, 8470638, 8475191, 8469619, 8476462]"
